"x","y"
781211.371981596,6870032.24001666
780847.835156303,6870326.53150505
781281.497331999,6870191.53358346
795386.468947015,6869188.80431478
781380.94281852,6869741.4608201
778035.917368282,6869353.56341011
778146.64488163,6869414.53328784
777737.681272376,6869119.64024976
777522.767846809,6869138.37767284
777606.943011834,6869110.70830291
777560.522578413,6869147.42790775
777702.056229496,6869101.92050813
777551.950208422,6869239.70902234
777767.986156215,6869361.05047188
777757.19135049,6869461.2401892
777704.827951784,6869176.9113737
777742.394865472,6869385.04568347
777861.929074108,6869133.98362401
777484.644141219,6869127.09920677
777750.751095555,6869481.2679987
773041.982232012,6869311.56610027
780611.764910684,6868541.39738987
780359.750175932,6868381.76799924
777488.125321956,6869077.4067836
777685.52827619,6869043.69645714
777725.400118314,6869089.96882122
776455.233180141,6868318.6256737
772897.866859174,6868899.64671998
773645.710757576,6868818.84424242
774082.503167468,6868371.24275306
802511.017827434,6867802.67838572
802341.924908131,6867870.98914735
802346.290137432,6867802.36181561
802315.816560962,6867900.04296133
802219.956627531,6867729.25795474
802374.710768226,6867818.1996163
802269.589067558,6867964.81133577
802242.781250255,6867708.37651395
798241.121525802,6867586.06529524
798301.180962395,6867663.39088323
798372.744596652,6867642.5854108
798364.769745969,6867373.52135358
798174.670870359,6867385.93316604
798152.860525366,6867397.54321715
798222.973354802,6867372.72895314
798152.298146373,6867415.91329099
781302.614121511,6867450.69293924
776510.285708521,6868257.83584661
776479.803227472,6868287.44314485
776324.002678213,6868265.36574799
776358.543560065,6868282.43118391
776071.509703979,6868026.39050994
776354.159979297,6868236.21536263
776037.191588284,6868110.95051585
776276.808187135,6867677.06499025
776015.824471816,6868123.57415961
776048.118522022,6868081.88976767
776035.564544277,6868013.02831729
775412.453863331,6868163.97056938
774450.6877538,6867786.08469008
773964.044632387,6867842.81081086
775086.429282055,6867898.88456542
774086.449663001,6867500.69279887
774298.789454268,6867516.03210364
774399.826309039,6867817.53077131
774706.362941399,6867782.67024335
773612.658745305,6867795.83599709
774196.744624527,6867749.56023771
773642.755990735,6867749.38971011
773500.742866107,6867807.46335314
773684.156350169,6867859.54713789
773285.091381686,6868033.96963221
772759.4,6867618.85
797691.952242953,6866597.12870943
797835.298982851,6866901.67670223
797845.397706759,6866943.60872679
798039.478111216,6866891.30470227
798095.146400319,6867076.25600137
798165.92884955,6867166.5558905
797655.781857303,6866994.67235757
797719.372727356,6866949.84531898
797677.766666667,6866946.97541371
798193.065461263,6867026.47856156
798183.998079058,6867042.17471685
797823.880440715,6866950.49386951
798280.61036036,6867268.81216216
797553.797040012,6867094.97359809
797633.650306094,6867006.64919166
797636.119367159,6866970.7827545
797609.992807329,6866981.61761608
797635.262513543,6867038.89140484
781171.676209206,6867212.51998536
781242.22031374,6867226.57244851
780774.073832445,6867244.18674861
781209.830774453,6867156.65019583
781152.966626828,6867180.59943429
781224.087052342,6867317.6231405
780798.625673311,6867228.56047329
780766.56466101,6867269.50903403
781127.897505893,6867122.14540311
774113.37555917,6867053.38175582
774092.956428337,6867479.94144255
774370.891700118,6866999.07160288
774227.80280704,6867429.0066546
774493.173888155,6866849.39752412
774359.106540885,6866933.42431775
774467.800763913,6867471.84929475
774275.423650306,6867210.82519947
774516.120112443,6866959.54886485
774082.390185102,6867072.33241165
774154.285545531,6867075.45162206
774445.558725556,6867013.53693211
774172.646737541,6867027.78329474
774285.999271455,6867074.24785347
774149.140258259,6866982.23679843
774079.415563043,6867271.34889372
774264.917365523,6867365.85122722
774579.689026929,6867453.47610817
774510.317054292,6866872.64095887
774546.212685167,6866940.36679444
774528.236249457,6866883.70925642
774496.861101937,6866969.89976355
774228.643571162,6866986.5575221
774164.017590707,6867193.01048276
774137.902077521,6867034.00344066
774136.605127014,6867146.44697338
773995.12234667,6867484.77542282
774094.425302058,6867179.22784723
774053.39191548,6867060.29517685
774464.965459743,6866993.3827075
774477.472538921,6866923.85815624
774559.170787313,6866832.58000346
774477.667694921,6866980.6966917
774350.293253573,6867139.09016285
774104.421792888,6867094.88042967
774076.909775695,6867174.44193108
774118.906141053,6867138.73829836
774459.693525965,6866937.67916589
774424.012147739,6867024.88231759
774098.283364884,6867363.24854867
774075.723523702,6867022.91256603
774233.237308442,6867270.60117953
774061.904342071,6867113.36539785
774228.988767502,6866860.80976957
774134.370811837,6867195.04811718
774116.652657528,6867476.79305555
774513.316821867,6866903.6493839
774160.720683614,6867156.16911223
774015.684729289,6867145.79206803
774398.939949464,6866981.61024649
773632.879459459,6867336.82054054
773573.233623897,6867445.40255819
793916.433333333,6865926.1787037
794354.185713041,6866233.3727772
797595.387670737,6866328.84189733
791169.34467708,6865721.67794185
791084.392168308,6865742.38397179
782958.049132402,6866047.2392276
782960.069259802,6866056.80992407
783000.394190226,6865819.42173362
782769.666806278,6866049.68551001
782780.737412627,6866066
782546.540497923,6865796.82036745
773630.329983394,6866676.40198706
796266.992761954,6864964.81458482
796206.265274981,6865285.35188616
796475.587209302,6865557.31782946
796415.847306475,6865080.59033176
796192.96237701,6865120.09867525
796278.549221132,6865237.14984752
796268.951401869,6865217.05669782
796443.736703291,6865205.62710803
796359.337807094,6864957.60624364
796471.308787102,6865129.88294896
796180.808341987,6864869.47567401
796386.831393865,6864891.9166488
796432.037412984,6865505.31434353
796240.127854429,6865468.88907219
796194.122531748,6865022.97180369
796389.126504028,6864971.13794207
796178.777027276,6865106.32701394
796393.313849093,6865093.09923591
796581.87550492,6865052.57916451
796229.842066958,6864978.93408809
791158.439184483,6865611.89069208
791159.310210278,6865594.76333428
791150.863266804,6865686.27343387
791385.603786676,6865672.53440559
791110.766148532,6865686.33713299
791129.247251141,6865584.13406161
791146.464652015,6865629.0051282
790897.729579383,6865623.07513349
790988.296315687,6865595.96841187
790934.933747412,6865548.23416149
790881.58137983,6865574.98883328
790957.180155577,6865606.11278817
784160.824386724,6864976.02236652
791062.895563932,6865701.60200058
790866.165366587,6865610.16412359
784326.819413213,6864952.59289806
776400.919537008,6865716.68760511
773590.355132711,6865119.94920322
773816.946865468,6865081.49091985
773287.809933775,6865062.5
796330.45341074,6864604.05174166
795907.249867351,6864494.55031966
795881.995500455,6864512.28827151
795933.41625628,6864548.0274038
795955.21128804,6864495.43397028
795861.893362128,6864521.70954005
795894.826044689,6864548.72870936
791172.49800995,6864539.96666667
795937.549781113,6864639.85065666
795934.798011818,6864609.89737447
785371.153393627,6864637.58334558
787630.933333333,6864103.96722689
784643.183219163,6864900.70255712
774102.870280612,6865027.75713754
774093.756239197,6865028.75181032
774121.393396689,6864817.2611141
774025.506623905,6865004.21646334
774068.324578821,6864898.55045126
773708.978238508,6864999.43420122
773829.403568925,6864620.35466728
773423.143357879,6864595.95542664
773442.401258209,6864956.70597803
773496.480038066,6864548.5978318
773478.744247154,6864994.44962531
773390.474239854,6864452.21992084
773440.549559879,6864473.67215275
773345.996725734,6864436.3555197
773336.749428511,6864346.13891112
773146.134188254,6864477.86030686
773827.178567114,6864562.46890178
773290.134714314,6864467.79385195
773262.214310333,6864548.06787696
773771.165114187,6864600.46944406
773651.76305445,6864562.22332439
773787.180841933,6864542.20043782
773169.303188406,6864479.34671498
772859.891543858,6864320.18060462
772953.059734302,6864430.83122046
772988.971911299,6864468.44345552
772963.829484286,6864416.78065058
779712.225841762,6864122.88592718
779751.396545074,6864164.59579717
779212.803430035,6863919.1677742
779426.773038342,6863944.79016198
785214.261817042,6874643.43275689
773993.504486291,6881163.94009402
774028.406125696,6881166.97567465
770976.598519622,6883652.76839874
777565.386392398,6895084.61820253
782202.690497859,6880091.33861974
782510.825017415,6880337.12204189
784810.580037326,6894932.3195322
790480.839930555,6881822.56145834
801398.736418229,6884153.85483074
773706.101155961,6883794.42765649
801283.948152138,6874527.01769758
771832.414616158,6882100.16585373
774002.533595031,6881178.98867225
790648.19033604,6878046.98535183
790825.506157872,6877921.19227202
790686.442444152,6877855.29579501
790723.832142857,6877986.82202381
790343.130865011,6877487.67640333
792472.533988052,6879960.50232098
792414.474112279,6879949.20447541
792258.275320471,6879892.66344665
792437.329175258,6879959.26405498
792446.248610779,6879892.02437633
792424.750598757,6879926.49592239
792579.253492175,6879912.97351086
794392.030678514,6879149.71530909
790969.961949984,6877794.59496676
774317.108563176,6866894.90742026
774925.422345777,6866132.36586356
772821.383556823,6865726.85016643
774841.871425481,6869148.65061648
773764.146022402,6870254.13056986
770766.288755527,6874735.90562925
775460.866212465,6868190.55054252
775076.96926376,6873989.09818918
775395.752978767,6872758.54686319
775475.934116214,6872872.47475644
781122.583519385,6867520.86751891
780476.289451477,6868220.22869198
781166.746820442,6867564.91985201
780852.914895682,6867358.68393984
780855.440093927,6867352.72607034
780273.546174372,6868269.69934651
784591.212935323,6873718.79253731
783669.834371524,6872506.86625881
785190.954712318,6874662.06806857
791176.635194405,6864552.52911332
793954.478263052,6865897.149749
790442.070284586,6866352.61742526
793049.551045807,6874303.21729962
796350.406478519,6865313.14200691
798876.930489432,6874811.37498377
798845.80634058,6874814.09365942
799809.772342139,6873999.81207045
799861.216244417,6873795.4938015
798975.317911623,6874626.22937324
798978.941904762,6874585.81619048
799035.085593342,6874645.51464342
798640.150877193,6874478.07719298
798722.656344086,6874270.4344086
797428.751619187,6873550.19296323
798660.947799619,6873311.70550212
797527.657959889,6873604.6496594
799440.28715011,6870203.73643556
798650.231290035,6871906.10768669
799575.521114929,6873152.32976963
798936.658587133,6873154.76641437
802419.582555489,6867913.12457187
800186.570812227,6874703.70774381
800208.239747807,6874865.71458333
800269.164179105,6874920.64427861
800264.667891349,6874927.62826189
800183.781702128,6874879.16340426
800179.146970673,6874889.31765211
801355.184431138,6874672.22235529
801354.470146277,6874503.81665083
800716.631392694,6874205.97181079
800385.45013624,6874931.03605813
800414.268118635,6874869.43291057
800280.987271343,6874000.31958808
800454.498432734,6874837.82999895
800552.757519048,6874747.5309005
800941.965598291,6874752.4866453
801484.804606681,6874956.79207974
801395.529261156,6874479.70395026
801477.05287979,6874508.42349535
801422.364454005,6874249.0590043
801110.568345433,6873893.16355872
801693.143782701,6874885.42807087
802156.50513059,6872014.11639247
802109.775256261,6872046.94608797
802064.302676864,6870116.54518802
802414.067284976,6871994.2662071
800652.534175084,6873500.95717593
800719.689710028,6873560.62946446
800859.000734386,6873668.66016338
800917.259937585,6871098.97218646
801856.419764628,6873529.59886185
800710.830180891,6873534.51829861
800789.570698254,6873224.76521197
800474.768217054,6873633.23229974
800924.563786801,6872376.27375073
800029.64258002,6872818.55897187
801076.364591903,6872859.3919729
801050.658102376,6872564.02323514
800100.709436469,6872613.96907547
800554.217966639,6873114.55406765
800679.854879356,6873520.89527096
800779.865543662,6872409.5651493
800778.979398681,6872391.14258322
800328.917943902,6874764.22903446
774206.218329252,6879088.33792541
773416.978277154,6875672.49138577
773695.876342413,6879156.67883268
773722.305234796,6878806.59027457
773860.643168187,6881652.42814888
774622.370797869,6881440.16454225
774660.739624819,6880740.68626263
774148.850387597,6880524.53100775
773653.255914965,6880946.04929356
771093.106120663,6881776.56572166
772428.953285199,6880438.72551143
770725.61287916,6881014.46711237
771679.339971317,6883286.88395821
771701.7,6883387.05
771518.970620314,6883320.02304022
771543.130939742,6883370.53216164
771304.862646925,6883382.59269433
771450.468757396,6883561.32982249
771635.148843508,6883493.21748646
771445.0033252,6883431.46491077
771423.000928998,6883465.5168768
771497.136787372,6883481.33021356
770947.959740786,6884277.10895099
771035.972189202,6884189.0735265
771300.505579901,6883953.94475606
771166.454148401,6884018.46134113
772618.561237969,6884248.04536805
773264.175119239,6884439.0903353
773110.824348266,6883954.71610985
773124.12370265,6883996.68480277
773287.726475058,6883468.42754276
773305.760736513,6883772.68840089
773196.774086308,6883412.2640385
770748.49176897,6884589.69222495
770776.35351682,6884376.42324159
770782.223836389,6884524.21283498
770772.532306477,6884518.14518167
770766.641745389,6884368.87594842
770741.968756349,6884440.26306777
772075.062156663,6884417.6875551
774215,6881669.75
774356.458886159,6881709.83046683
770989.604153774,6883652.54207689
770999.550956739,6883652.44498059
778239.042296901,6879959.47181191
778256.446496815,6879929.03991507
785387.845375218,6875113.37591623
775092.260910194,6881691.62517618
776267.002786883,6883157.71443466
776237.248546295,6883146.45147855
777216.578565837,6884895.31781744
778702.141094641,6880513.99103003
778259.710927545,6880386.60492748
778391.248691533,6880424.92683508
778252.448631579,6880413.9160408
778328.181620078,6880441.23014728
776494.850968059,6880741.22175351
776495.98093429,6880874.33733643
776494.665482426,6880890.92342165
777815.601803713,6884827.42339522
781810.745632799,6880851.49428361
781576.7255072,6880434.4998461
784710.623949045,6881383.65872611
781717.075665826,6883084.48842164
781745.485513874,6883074.86041654
780572.394552478,6882648.46936424
786792.665407864,6883893.23785962
786522.331076893,6883346.10000968
772071.53356673,6885394.1829408
770668.548638176,6885324.17189927
773350.705765268,6887306.80133629
770798.745971082,6885780.05685291
771308.877700694,6888624.97575157
774848.283959853,6886123.68128546
772183.9799117,6885164.61049301
774894.284976526,6891854.4399061
772081.723684211,6895215.53640351
776281.983267457,6886271.70474308
776710.842112891,6885838.97740656
776876.741997857,6885746.80230984
776872.240111601,6885765.41294528
784034.387904473,6886829.13576417
780240.272827283,6886488.5374799
784240.638723035,6889961.64066653
784524.961818182,6888884.40484849
785831.226910373,6887010.37923939
787167.927411721,6888014.41702277
788231.851492482,6885787.61337651
778795.282314107,6895174.16989229
781012.185947161,6891756.76363126
784645.556533426,6894741.13490442
785172.564632305,6894878.96515229
799663.549985699,6875705.44460652
799643.222974016,6875774.48313181
798736.113942598,6876233.0444429
798461.59773748,6875630.59505285
798757.646618693,6875316.25995035
798718.943126354,6875291.41367032
798784.468455375,6875309.10991243
798754.637214118,6875326.30578628
798734.533442664,6875312.26685602
798712.202894376,6875230.14260631
799221.212580408,6875146.67561197
799172.8563451,6875142.1653114
799566.877791948,6875686.40705047
799873.142588852,6876036.33990769
799912.818004832,6876051.31470487
799998.14185513,6875160.03979023
795244.509805056,6875800.54530318
797965.082182062,6876107.14797189
799687.608634572,6875700.2942322
797668.803030303,6876389.68686869
796005.175805098,6877655.85596644
796007.634964857,6877677.23557393
796031.940072361,6877651.88772863
796078.253917949,6877584.20492308
795311.114978323,6877918.11647432
800040.958818087,6875137.61240749
800782.891564354,6875093.0354853
800416.635049205,6875740.74728741
792650.062294901,6880353.38165183
791933.56941842,6880582.1610998
799091.268800255,6884203.6923971
796193.526682116,6882327.47039883
800552,6880185.8
802561.344605655,6886504.51462054
802548.36399678,6886512.89305008
802434.190384725,6886518.74561253
802469.500548902,6886496.36367265
792760.118055556,6891300.35444445
793896.369611452,6893576.26621677
799777.132674572,6894656.48801054
799766.133606557,6894652.7284153
799657.069365927,6893884.98650401
796262.179443853,6890988.38655609
799870.146698938,6894480.9871346
799926.702850699,6893595.91878214
799458.783240224,6894321.9150838
795874.546987016,6892886.53971211
795343.735379153,6892950.03309663
799079.984369494,6893514.98034857
798967.458965411,6893563.608527
799010.399904989,6893534.50288408
799082.305862048,6893549.95029496
799037.990995167,6893712.92617287
799017.799382259,6893653.14100215
799004.107059938,6893690.6517176
799171.929297404,6893548.17127375
799192.45698134,6893641.37466732
799172.821185596,6893595.44209887
798492.836132105,6893549.80537488
799152.066939415,6893463.48204503
798806.65361399,6893891.521691
796031.410033942,6893874.71054075
798885.654959615,6893987.93302477
798812.857139981,6894080.4661307
798366.971450053,6894428.256711
800066.066943248,6894347.65004026
796279.63811231,6877294.61873325
799458.135499496,6874977.88013506
799377.881377688,6874739.58554968
799996.114393269,6874406.51021997
799839.111655332,6874831.77461093
799789.109200289,6874801.30706271
799830.57915152,6874865.664558
799754.993035631,6874845.76612436
791070.901807733,6877619.67755538
796140.848753529,6877349.22591676
799172.261832974,6874114.10815985
798278.727193935,6873768.12901686
796488.220305703,6874573.29079953
799130.652859875,6873523.24376534
797864.126872949,6873069.96727845
798771.594076555,6873387.76791459
797792.027954719,6873290.48933885
797768.839246446,6873268.69307685
791004.055152682,6872431.62836544
791060.314630762,6872474.62822234
798539.149258204,6872512.60001963
798524.655856684,6873474.52549094
797732.342374005,6873477.69984843
797821.001115229,6873322.17901155
797012.591127377,6873382.74877813
799370.089721156,6870017.22903556
799377.15864879,6870044.00488539
798505.683458017,6871619.78132881
798436.752784273,6871673.31228506
798520.837036208,6871574.76779395
798574.592271594,6871570.88920663
798519.132871256,6871539.69183397
798836.742117036,6871672.313762
798705.42143168,6871606.87990644
798582.445292621,6871531.7
798513.790788533,6871595.35291169
798730.976984908,6871552.05008851
798807.950177242,6871377.40812124
798461.21851333,6871713.41069752
798538.690681765,6871585.83615572
798473.949578647,6871539.54186292
798645.278999327,6871575.53415601
798453.171114981,6871612.80160306
798474.369800824,6871673.613827
798510.951865007,6871480.80424491
798576.452367826,6871607.28228662
798428.227611521,6871716.00051949
798557.370159277,6871597.06465378
798599.17339515,6871638.9257278
798444.085975863,6871654.65218477
798592.021439112,6871582.1341007
798769.139065245,6871523.61098174
798532.483064516,6871688.48817204
798468.944932984,6871564.94294265
798538.197446809,6871549.57724192
798561.43569869,6871697.41346434
798553.51920156,6871651.93909072
798516.937207051,6871658.14305074
798488.350230623,6871603.417228
798433.328944971,6871693.13359588
798460.91433916,6871588.83564251
798449.860652845,6871636.12098331
798786.194721509,6871351.82562579
798552.54892361,6871716.48160352
798631.17318131,6871562.22024602
798733.877581802,6871622.70779353
798495.632149981,6871583.57021334
798572.783457437,6871675.82184231
798713.132673736,6871591.88332916
798554.862831666,6871562.1031656
798597.63999555,6871543.46119486
798480.93590291,6871652.25809471
798565.059899749,6871521.67010383
798541.685710318,6871671.4236032
798062.426352205,6871278.39843598
798737.718659993,6871535.58707411
798660.643889007,6871585.99804946
798499.298378806,6871694.49264531
798740.780588922,6871607.97534201
798484.2425848,6871517.31067566
798558.546492806,6871633.0492506
798985.64408177,6871642.7881383
798751.243324036,6871592.13914515
798538.436709158,6871498.62775678
798504.84315615,6871560.5610852
798606.656424062,6871618.91395594
798614.801280577,6871552.08940001
798480.292412791,6871720.24040069
798622.295150115,6871601.18860662
798527.637392737,6871638.75583485
798506.518540737,6871676.21578048
798553.024206985,6871507.18117212
790953.371947195,6872651.43157316
791260.381965442,6872772.94971543
790992.981069588,6872392.53285611
791092.808334638,6872523.12849429
791182.832951546,6872441.5147483
791155.857160429,6872178.30770219
791158.041125598,6872465.52029099
791141.090345356,6872448.44868153
791254.33181944,6872794.38057215
797176.219670504,6873158.77119889
791814.522109741,6872945.43592587
797725.370592552,6873359.37392772
797765.010055162,6873308.29183609
797742.115799311,6873344.84377081
797757.032254352,6873288.61592577
797680.521262259,6872698.05347598
797001.60279865,6873357.21462485
797721.147313068,6872671.89394936
797701.974978564,6873018.8760452
796946.776895968,6872392.29840398
797682.507179087,6872408.23425735
797652.926053298,6872671.01186701
797590.333474139,6873279.61843612
797636.727813475,6872657.23859005
797701.519587709,6873356.16555037
797680.861911778,6872641.64471745
797764.558622866,6873274.58319615
797734.931558753,6872682.31501199
797543.897022333,6873340.61596361
797541.425076453,6873356.15076453
797020.084068195,6873360.22569077
797773.982810228,6872612.67833458
797472.870754512,6873258.57627745
797757.913435097,6873278.37671025
797787.46489057,6872602.8700126
796995.507211155,6873364.54660691
797685.955161661,6872666.80937962
797667.793874055,6873310.83214413
797698.389793543,6872655.23665958
797661.947218873,6873227.57350078
797498.410890783,6873311.30720286
797694.383824916,6873347.30931089
797741.188106058,6873056.62783568
797719.987243415,6872604.16626729
798960.960294817,6872642.39914408
797665.149126448,6872684.70083645
797668.115570987,6872649.67166358
797705.473430307,6873348.19190161
797685.408319437,6873318.92816379
797711.75083089,6872691.4257087
797748.106542115,6872644.96497452
798525.021399177,6872305.51687243
798516.124094216,6871738.64331946
798578.327632282,6872657.13586317
798689.790783664,6872128.92317881
798528.629712494,6871756.79088563
798412.406409001,6872693.98358912
798881.888712848,6873317.87078835
798498.179433203,6871730.0619399
799040.303363914,6871796.49663609
798696.813103643,6872099.53194013
798320.2645339,6872532.71603422
798554.47792809,6872544.61611796
798952.352813937,6872637.35540444
798599.536662703,6872738.96040428
798230.37200234,6873076.64799685
798942.806033431,6871770.73105769
798591.249799197,6872720.6188755
798859.310343206,6872684.74908321
798376.265959001,6873142.25424371
798372.220757128,6872658.27876995
798434.71887151,6871747.21647326
798101.806331613,6872877.5540996
798814.789188954,6873188.53843485
798740.028829328,6872064.18930483
798976.350080747,6871921.41706167
798052.312550043,6872855.55207137
798629.701995305,6872307.45657277
798429.241182733,6871731.94893917
798938.947376257,6872476.36327201
798888.882775035,6873367.12477608
798254.764343757,6872941.67533162
798901.494979909,6872476.29950466
798257.737833668,6872606.71016453
799020.674580485,6872372.27896554
798540.327671138,6871736.62750315
798979.610483092,6872286.12359903
798702.07818831,6872280.62005857
799041.188824523,6872472.32548878
798437.45,6872420.8
798776.780260708,6872418.08240007
798605.784946236,6872751.68897849
798959.007377296,6872708.62652815
798123.94896573,6872496.80160543
798647.359025413,6872880.91009519
798528.112371134,6872389.16185567
798616.654818325,6872832.69383886
798349.439451277,6872668.64599495
798388.849181606,6873108.01641985
797935.79969597,6872994.21813183
798779.33219107,6873200.17040498
798487.540542854,6872603.50062355
798737.053706947,6872920.3640397
798222.01556145,6872557.87780725
798352.750559811,6872607.11824789
798548.096833216,6873253.82322308
798222.209586959,6873086.87666805
798360.546726562,6872668.64443058
798166.300567311,6872801.89219565
798901.061951508,6871750.98371395
798389.333886663,6872509.48393436
798521.203873874,6872342.10918919
798639.546777074,6872897.3615522
798509.634310277,6872371.88198515
798693.399144822,6872114.03311024
798207.010137439,6872563.20604871
798645.771963824,6873313.29386305
798741.318074424,6872177.25694034
798616.372968363,6872614.24937185
798874.428735463,6872710.8662692
798330.495614127,6872590.67665275
798719.918970475,6872038.52629013
798858.927125329,6872190.81593631
798916.04010323,6872194.71314685
798742.209408428,6872044.5584513
799974.228350383,6872977.23872701
798444.52617775,6871760.40449487
798942.903962002,6872143.728859
798715.301982689,6872992.84781938
798506.2285517,6871784.03036486
798519.755398214,6871786.80846098
798976.865568555,6872225.01288998
798110.805243199,6872696.22474856
798497.020537001,6872453.74150622
799913.47660461,6873111.13508972
798495.130012286,6871751.2563681
798469.7039235,6871739.25528299
798973.524886164,6872080.70827701
798702.356197778,6873186.87295775
798156.772912771,6872748.925427
798717.820785845,6872057.62895147
798940.413510797,6872635.47864542
798328.182120613,6872524.0438939
798569.626215101,6873259.50131585
799822.99315115,6873177.14798518
798411.635779409,6872622.90402491
798491.718417432,6871779.69061377
798461.680870196,6871772.56371928
798235.320381659,6873134.65604382
798477.634517227,6871777.01251366
798248.080392722,6872623.54211352
798728.477385876,6872951.97290559
798345.594166606,6872353.3594648
798432.538814198,6872297.55349413
799805.702580736,6872994.87974302
798534.23084088,6872189.76142513
798588.929582014,6872702.34028038
798864.104876977,6872713.94226713
798507.865669947,6872392.55746564
798622.161079744,6872740.74567435
798509.117297129,6872464.52480967
798713.358671023,6872912.55186238
798235.254899717,6872631.44144961
798454.689431356,6872763.0202093
798872.714397727,6873300.37460241
796205.917204726,6874325.28527989
792414.910175091,6873501.96491576
792377.47838955,6873512.31214611
792380.934657705,6873471.12071569
797790.501439914,6873419.52187234
792340.991319501,6873489.81835148
792330.653077667,6873526.04713971
797570.686646566,6873845.28382133
795827.581331018,6874333.48099676
797153.454393229,6873412.85182629
797761.677556441,6873372.98263612
796739.275003326,6873390.54307594
797228.414250014,6873470.10276595
796373.735294118,6874404.77563025
797894.588426525,6873579.02450361
797169.756921188,6873393.92152266
797722.389043634,6873485.06234805
797714.13008615,6873515.08966203
797732.033889844,6873372.04380882
796096.882865281,6874609.17061427
797266.400560857,6873512.80349071
796819.923660889,6874025.74166485
796932.04769963,6873978.58369469
797779.26440933,6873603.81128668
796846.752510493,6873400.13533344
797545.397472924,6873941.10385078
797304.73659692,6873484.69649955
796947.331129568,6873932.89351461
797205.502544411,6873647.54961379
796404.621153866,6874853.55480148
796310.99040665,6873626.44216422
797184.801970936,6873480.04575265
796444.79696678,6874616.78125529
797535.070388114,6873957.66401745
797247.687889765,6873434.08974169
797849.013366555,6873469.31149819
797915.953355351,6873615.91785896
796832.097055055,6873404.23940641
797745.587936046,6873398.6060562
797738.684277356,6873383.09882153
797203.507355517,6873588.69912434
796120.361646586,6874682.45180723
796310.625606659,6874716.51636913
796426.178347871,6873367.05202668
797543.053830439,6873921.57916241
796915.921433661,6873962.74647285
796970.402546576,6873533.14326498
797152.016322725,6873841.84754655
797337.54326734,6873498.07983917
797083.522273998,6873489.47082557
797567.236061684,6873910.57900356
797700.666245437,6873485.99588248
797149.040599808,6873601.79854558
797619.154568688,6873371.03408993
797482.081698523,6873372.21562385
797786.166666667,6873616.78985507
796083.748980804,6874614.39178706
796153.66351156,6874722.52325818
797267.228547121,6873539.06752292
796445.744084991,6874442.24384076
797264.594306418,6873446.14891304
797819.141353135,6873518.41453795
797242.378645833,6873412.37604167
796103.35698962,6874665.21110109
796670.451229773,6873907.77120101
796741.56504065,6873421.79005629
797246.611817049,6873713.47531589
797121.881254404,6873398.02128259
797130.658492366,6873402.71793893
797078.497455235,6873454.10730557
797852.601785942,6873678.43430284
796998.231821895,6873567.90870098
797569.127836082,6873950.65052474
797830.039835128,6873533.27698444
796858.394331641,6873401.31937394
797705.047967112,6873499.00828242
796464.278927699,6874448.90441282
796952.280972361,6873426.90636562
796254.716134839,6874640.51689395
797066.141259399,6873622.51212406
796543.616568147,6873429.32129145
797762.416003788,6873420.55304924
796854.437003379,6873417.3006641
796806.734061463,6873515.85518792
796961.451807879,6873420.60204473
796985.492504164,6873504.40198038
796207.435,6874875.4997619
797101.815702479,6873630.57906336
797726.105195232,6873529.06505092
797115.837736346,6873450.70922473
796425.849345895,6874834.86544647
797136.246813725,6873394.01360294
797758.057585256,6873411.42317787
797185.78775752,6873414.3216232
796122.449174918,6874385.41823717
797527.835580074,6873760.72259792
796475.722050046,6874597.3053719
797708.372874599,6873574.23446812
797584.895890764,6873856.53512331
796814.81888554,6873408.87574223
797031.215753375,6873863.56085481
796776.117051696,6873806.98588853
796495.932294748,6874586.21672911
796512.743175736,6874553.14104329
797931.648634274,6873666.88275188
797720.783908046,6873470.60490861
797197.015848766,6873427.1569747
797235.142149033,6873484.55307167
796767.898295076,6873447.72590437
796784.216298214,6873471.40767308
797834.455972786,6873578.2368353
798885.941129674,6874477.30143198
796966.965177599,6873632.59519397
796627.470659181,6873869.78120435
797323.276084542,6873491.30243446
798064.327348316,6873845.75584918
798056.39888301,6873909.43315697
798508.841146902,6873685.72936165
797939.684724872,6873581.53081574
797930.150367972,6873520.28311255
799157.00896202,6874863.73812998
798075.717313951,6873505.57655652
798994.776308146,6873905.33533781
799967.406060848,6873849.34893969
797918.76809367,6873475.33750457
799875.613100124,6874755.13988851
798620.045804552,6873542.45422866
798375.276978294,6873852.35525551
798578.733521556,6874300.5831227
798059.786365019,6873766.91554744
798843.830596223,6874872.07916401
798132.95,6873816.75
799486.474061741,6874062.01104011
799242.30805751,6874821.32852464
799412.70497322,6874393.73358043
799832.583944486,6873608.27439748
799199.640345049,6874887.46302258
798872.560405216,6874238.98231491
798076.409314647,6873863.17641429
798434.226030637,6874498.06589892
798844.410375427,6874942.95110353
798438.637817822,6873734.14072854
797935.573740106,6873566.28803978
798876.290228013,6874490.33246471
798042.865134827,6873786.16550196
798501.150254916,6873549.30845472
799710.611289245,6874946.83640615
799188.415057729,6874864.46854918
798413.356861358,6873881.23150172
799263.51319826,6874512.60832096
798416.97083765,6873581.12997888
798975.312716968,6874850.89231314
798174.42195636,6874016.24593977
799544.242442655,6873499.64251093
799673.591244992,6873729.82725924
799244.320116251,6874884.02785626
799116.222079902,6873919.36376944
798860.155123743,6874935.48484145
799742.218236434,6873817.72000484
799256.538732998,6874834.42078205
798870.788542544,6874786.14029767
